"id","municipio","nombre_municipio","distrito","nombre_distrito","distrito_federal"
2371,107,Yurecuaro,1,La Piedad,5
2372,107,Yurecuaro,1,La Piedad,5
2373,107,Yurecuaro,1,La Piedad,5
2374,107,Yurecuaro,1,La Piedad,5
2375,107,Yurecuaro,1,La Piedad,5
2376,107,Yurecuaro,1,La Piedad,5
2377,107,Yurecuaro,1,La Piedad,5
2378,107,Yurecuaro,1,La Piedad,5
2379,107,Yurecuaro,1,La Piedad,5
2380,107,Yurecuaro,1,La Piedad,5
2381,107,Yurecuaro,1,La Piedad,5
2382,107,Yurecuaro,1,La Piedad,5
2383,107,Yurecuaro,1,La Piedad,5
2384,107,Yurecuaro,1,La Piedad,5
2385,107,Yurecuaro,1,La Piedad,5
2386,107,Yurecuaro,1,La Piedad,5
2387,107,Yurecuaro,1,La Piedad,5
2388,107,Yurecuaro,1,La Piedad,5
2389,108,Zacapu,7,Zacapu,4
2390,108,Zacapu,7,Zacapu,4
2391,108,Zacapu,7,Zacapu,4
2392,108,Zacapu,7,Zacapu,4
2393,108,Zacapu,7,Zacapu,4
2394,108,Zacapu,7,Zacapu,4
2395,108,Zacapu,7,Zacapu,4
2396,108,Zacapu,7,Zacapu,4
2397,108,Zacapu,7,Zacapu,4
2398,108,Zacapu,7,Zacapu,4
2399,108,Zacapu,7,Zacapu,4
2400,108,Zacapu,7,Zacapu,4
2401,108,Zacapu,7,Zacapu,4
2402,108,Zacapu,7,Zacapu,4
2403,108,Zacapu,7,Zacapu,4
2404,108,Zacapu,7,Zacapu,4
2405,108,Zacapu,7,Zacapu,4
2406,108,Zacapu,7,Zacapu,4
2407,108,Zacapu,7,Zacapu,4
2408,108,Zacapu,7,Zacapu,4
2409,108,Zacapu,7,Zacapu,4
2410,108,Zacapu,7,Zacapu,4
2411,108,Zacapu,7,Zacapu,4
2412,108,Zacapu,7,Zacapu,4
2413,108,Zacapu,7,Zacapu,4
2414,108,Zacapu,7,Zacapu,4
2415,108,Zacapu,7,Zacapu,4
2416,108,Zacapu,7,Zacapu,4
2417,108,Zacapu,7,Zacapu,4
2418,108,Zacapu,7,Zacapu,4
2419,108,Zacapu,7,Zacapu,4
2420,108,Zacapu,7,Zacapu,4
2421,108,Zacapu,7,Zacapu,4
2422,108,Zacapu,7,Zacapu,4
2423,108,Zacapu,7,Zacapu,4
2424,108,Zacapu,7,Zacapu,4
2425,108,Zacapu,7,Zacapu,4
2426,108,Zacapu,7,Zacapu,4
2427,108,Zacapu,7,Zacapu,4
2428,108,Zacapu,7,Zacapu,4
2429,108,Zacapu,7,Zacapu,4
2430,108,Zacapu,7,Zacapu,4
2431,108,Zacapu,7,Zacapu,4
2432,108,Zacapu,7,Zacapu,4
2433,108,Zacapu,7,Zacapu,4
2434,108,Zacapu,7,Zacapu,4
2435,108,Zacapu,7,Zacapu,4
2436,109,Zamora,6,Zamora,5
2437,109,Zamora,6,Zamora,5
2438,109,Zamora,6,Zamora,5
2439,109,Zamora,6,Zamora,5
2440,109,Zamora,6,Zamora,5
2441,109,Zamora,6,Zamora,5
2442,109,Zamora,6,Zamora,5
2443,109,Zamora,6,Zamora,5
2444,109,Zamora,6,Zamora,5
2445,109,Zamora,6,Zamora,5
2446,109,Zamora,6,Zamora,5
2447,109,Zamora,6,Zamora,5
2448,109,Zamora,6,Zamora,5
2449,109,Zamora,6,Zamora,5
2450,109,Zamora,6,Zamora,5
2451,109,Zamora,6,Zamora,5
2452,109,Zamora,6,Zamora,5
2453,109,Zamora,6,Zamora,5
2454,109,Zamora,6,Zamora,5
2455,109,Zamora,6,Zamora,5
2456,109,Zamora,6,Zamora,5
2457,109,Zamora,6,Zamora,5
2458,109,Zamora,6,Zamora,5
2459,109,Zamora,6,Zamora,5
2460,109,Zamora,6,Zamora,5
2461,109,Zamora,6,Zamora,5
2462,109,Zamora,6,Zamora,5
2463,109,Zamora,6,Zamora,5
2464,109,Zamora,6,Zamora,5
2465,109,Zamora,6,Zamora,5
2466,109,Zamora,6,Zamora,5
2467,109,Zamora,6,Zamora,5
2468,109,Zamora,6,Zamora,5
2469,109,Zamora,6,Zamora,5
2470,109,Zamora,6,Zamora,5
2471,109,Zamora,6,Zamora,5
2472,109,Zamora,6,Zamora,5
2473,109,Zamora,6,Zamora,5
2474,109,Zamora,6,Zamora,5
2475,109,Zamora,6,Zamora,5
2476,109,Zamora,6,Zamora,5
2477,109,Zamora,6,Zamora,5
2478,109,Zamora,6,Zamora,5
2479,109,Zamora,6,Zamora,5
2480,109,Zamora,6,Zamora,5
2481,109,Zamora,6,Zamora,5
2482,109,Zamora,6,Zamora,5
2483,109,Zamora,6,Zamora,5
2484,109,Zamora,6,Zamora,5
2485,109,Zamora,6,Zamora,5
2486,109,Zamora,6,Zamora,5
2487,109,Zamora,6,Zamora,5
2488,109,Zamora,6,Zamora,5
2489,109,Zamora,6,Zamora,5
2490,109,Zamora,6,Zamora,5
2491,109,Zamora,6,Zamora,5
2492,109,Zamora,6,Zamora,5
2493,109,Zamora,6,Zamora,5
2494,109,Zamora,6,Zamora,5
2495,109,Zamora,6,Zamora,5
2496,109,Zamora,6,Zamora,5
2497,109,Zamora,6,Zamora,5
2498,109,Zamora,6,Zamora,5
2499,109,Zamora,6,Zamora,5
2500,109,Zamora,6,Zamora,5
2501,109,Zamora,6,Zamora,5
2502,109,Zamora,6,Zamora,5
2503,109,Zamora,6,Zamora,5
2504,109,Zamora,6,Zamora,5
2505,109,Zamora,6,Zamora,5
2506,109,Zamora,6,Zamora,5
2507,109,Zamora,6,Zamora,5
2508,109,Zamora,6,Zamora,5
2509,109,Zamora,6,Zamora,5
2510,109,Zamora,6,Zamora,5
2511,109,Zamora,6,Zamora,5
2512,109,Zamora,6,Zamora,5
2513,109,Zamora,6,Zamora,5
2514,109,Zamora,6,Zamora,5
2515,109,Zamora,6,Zamora,5
2516,109,Zamora,6,Zamora,5
2517,109,Zamora,6,Zamora,5
2518,109,Zamora,6,Zamora,5
2519,109,Zamora,6,Zamora,5
2520,109,Zamora,6,Zamora,5
2521,109,Zamora,6,Zamora,5
2522,109,Zamora,6,Zamora,5
2523,109,Zamora,6,Zamora,5
2524,109,Zamora,6,Zamora,5
2525,109,Zamora,6,Zamora,5
2526,109,Zamora,6,Zamora,5
2527,109,Zamora,6,Zamora,5
2529,109,Zamora,6,Zamora,5
2530,109,Zamora,6,Zamora,5
2531,110,Zinaparo,1,La Piedad,5
2532,110,Zinaparo,1,La Piedad,5
2533,110,Zinaparo,1,La Piedad,5
2534,110,Zinaparo,1,La Piedad,5
2535,110,Zinaparo,1,La Piedad,5
2536,110,Zinaparo,1,La Piedad,5
2537,110,Zinaparo,1,La Piedad,5
2538,111,Zinapecuaro,12, Hidalgo,6
2539,111,Zinapecuaro,12, Hidalgo,6
2540,111,Zinapecuaro,12, Hidalgo,6
2541,111,Zinapecuaro,12, Hidalgo,6
2542,111,Zinapecuaro,12, Hidalgo,6
2543,111,Zinapecuaro,12, Hidalgo,6
2544,111,Zinapecuaro,12, Hidalgo,6
2545,111,Zinapecuaro,12, Hidalgo,6
2546,111,Zinapecuaro,12, Hidalgo,6
2547,111,Zinapecuaro,12, Hidalgo,6
2548,111,Zinapecuaro,12, Hidalgo,6
2549,111,Zinapecuaro,12, Hidalgo,6
2550,111,Zinapecuaro,12, Hidalgo,6
2551,111,Zinapecuaro,12, Hidalgo,6
2552,111,Zinapecuaro,12, Hidalgo,6
2553,111,Zinapecuaro,12, Hidalgo,6
2554,111,Zinapecuaro,12, Hidalgo,6
2555,111,Zinapecuaro,12, Hidalgo,6
2556,111,Zinapecuaro,12, Hidalgo,6
2557,111,Zinapecuaro,12, Hidalgo,6
2558,111,Zinapecuaro,12, Hidalgo,6
2559,111,Zinapecuaro,12, Hidalgo,6
2560,111,Zinapecuaro,12, Hidalgo,6
2561,111,Zinapecuaro,12, Hidalgo,6
2562,111,Zinapecuaro,12, Hidalgo,6
2563,111,Zinapecuaro,12, Hidalgo,6
2564,111,Zinapecuaro,12, Hidalgo,6
2565,111,Zinapecuaro,12, Hidalgo,6
2566,111,Zinapecuaro,12, Hidalgo,6
2567,111,Zinapecuaro,12, Hidalgo,6
2568,111,Zinapecuaro,12, Hidalgo,6
2569,111,Zinapecuaro,12, Hidalgo,6
2570,112,Ziracuaretiro,15,Patzcuaro,11
2571,112,Ziracuaretiro,15,Patzcuaro,11
2572,112,Ziracuaretiro,15,Patzcuaro,11
2573,112,Ziracuaretiro,15,Patzcuaro,11
2574,112,Ziracuaretiro,15,Patzcuaro,11
2575,112,Ziracuaretiro,15,Patzcuaro,11
2576,112,Ziracuaretiro,15,Patzcuaro,11
2577,112,Ziracuaretiro,15,Patzcuaro,11
2578,113,Zitacuaro,13, Zitacuaro,3
2579,113,Zitacuaro,13, Zitacuaro,3
2580,113,Zitacuaro,13, Zitacuaro,3
2581,113,Zitacuaro,13, Zitacuaro,3
2582,113,Zitacuaro,13, Zitacuaro,3
2583,113,Zitacuaro,13, Zitacuaro,3
2584,113,Zitacuaro,13, Zitacuaro,3
2585,113,Zitacuaro,13, Zitacuaro,3
2586,113,Zitacuaro,13, Zitacuaro,3
2587,113,Zitacuaro,13, Zitacuaro,3
2588,113,Zitacuaro,13, Zitacuaro,3
2589,113,Zitacuaro,13, Zitacuaro,3
2590,113,Zitacuaro,13, Zitacuaro,3
2591,113,Zitacuaro,13, Zitacuaro,3
2592,113,Zitacuaro,13, Zitacuaro,3
2593,113,Zitacuaro,13, Zitacuaro,3
2594,113,Zitacuaro,13, Zitacuaro,3
2595,113,Zitacuaro,13, Zitacuaro,3
2596,113,Zitacuaro,13, Zitacuaro,3
2597,113,Zitacuaro,13, Zitacuaro,3
2598,113,Zitacuaro,13, Zitacuaro,3
2599,113,Zitacuaro,13, Zitacuaro,3
2600,113,Zitacuaro,13, Zitacuaro,3
2601,113,Zitacuaro,13, Zitacuaro,3
2602,113,Zitacuaro,13, Zitacuaro,3
2603,113,Zitacuaro,13, Zitacuaro,3
2604,113,Zitacuaro,13, Zitacuaro,3
2605,113,Zitacuaro,13, Zitacuaro,3
2606,113,Zitacuaro,13, Zitacuaro,3
2607,113,Zitacuaro,13, Zitacuaro,3
2608,113,Zitacuaro,13, Zitacuaro,3
2609,113,Zitacuaro,13, Zitacuaro,3
2610,113,Zitacuaro,13, Zitacuaro,3
2611,113,Zitacuaro,13, Zitacuaro,3
2612,113,Zitacuaro,13, Zitacuaro,3
2613,113,Zitacuaro,13, Zitacuaro,3
2614,113,Zitacuaro,13, Zitacuaro,3
2615,113,Zitacuaro,13, Zitacuaro,3
2616,113,Zitacuaro,13, Zitacuaro,3
2617,113,Zitacuaro,13, Zitacuaro,3
2618,113,Zitacuaro,13, Zitacuaro,3
2619,113,Zitacuaro,13, Zitacuaro,3
2620,113,Zitacuaro,13, Zitacuaro,3
2621,113,Zitacuaro,13, Zitacuaro,3
2622,113,Zitacuaro,13, Zitacuaro,3
2623,113,Zitacuaro,13, Zitacuaro,3
2624,113,Zitacuaro,13, Zitacuaro,3
2625,113,Zitacuaro,13, Zitacuaro,3
2626,113,Zitacuaro,13, Zitacuaro,3
2627,113,Zitacuaro,13, Zitacuaro,3
2628,113,Zitacuaro,13, Zitacuaro,3
2629,113,Zitacuaro,13, Zitacuaro,3
2630,113,Zitacuaro,13, Zitacuaro,3
2631,113,Zitacuaro,13, Zitacuaro,3
2632,113,Zitacuaro,13, Zitacuaro,3
2633,113,Zitacuaro,13, Zitacuaro,3
2634,113,Zitacuaro,13, Zitacuaro,3
2635,113,Zitacuaro,13, Zitacuaro,3
2636,113,Zitacuaro,13, Zitacuaro,3
2637,113,Zitacuaro,13, Zitacuaro,3
2638,113,Zitacuaro,13, Zitacuaro,3
2639,113,Zitacuaro,13, Zitacuaro,3
2640,113,Zitacuaro,13, Zitacuaro,3
2641,113,Zitacuaro,13, Zitacuaro,3
2642,113,Zitacuaro,13, Zitacuaro,3
2643,113,Zitacuaro,13, Zitacuaro,3
2644,113,Zitacuaro,13, Zitacuaro,3
2645,113,Zitacuaro,13, Zitacuaro,3
2646,113,Zitacuaro,13, Zitacuaro,3
2647,113,Zitacuaro,13, Zitacuaro,3
2648,113,Zitacuaro,13, Zitacuaro,3
2649,113,Zitacuaro,13, Zitacuaro,3
2650,113,Zitacuaro,13, Zitacuaro,3
2651,113,Zitacuaro,13, Zitacuaro,3
2652,113,Zitacuaro,13, Zitacuaro,3
2653,113,Zitacuaro,13, Zitacuaro,3
2654,113,Zitacuaro,13, Zitacuaro,3
2655,113,Zitacuaro,13, Zitacuaro,3
2656,113,Zitacuaro,13, Zitacuaro,3
2657,113,Zitacuaro,13, Zitacuaro,3
2658,113,Zitacuaro,13, Zitacuaro,3
2659,113,Zitacuaro,13, Zitacuaro,3
2660,6,Apatzingan,23,Apatzingan ,2
2661,6,Apatzingan,23,Apatzingan ,2
2662,6,Apatzingan,23,Apatzingan ,2
2663,6,Apatzingan,23,Apatzingan ,2
2664,6,Apatzingan,23,Apatzingan ,2
2665,6,Apatzingan,23,Apatzingan ,2
2666,35,La Huacana,22,Mugica,1
2667,35,La Huacana,22,Mugica,1
2668,35,La Huacana,22,Mugica,1
2669,35,La Huacana,22,Mugica,1
2670,35,La Huacana,22,Mugica,1
2671,65,Paracuaro,22,Mugica,1
2672,65,Paracuaro,22,Mugica,1
2673,80,Salvador Escalante,15,Patzcuaro,11
2674,80,Salvador Escalante,15,Patzcuaro,11
2675,54,Morelia,11,Morelia Noreste,10
2676,109,Zamora,6,Zamora,5
2677,54,Morelia,10,Morelia Noroeste,8
2678,89,Tarimbaro,8,Tarimbaro,6
2679,89,Tarimbaro,8,Tarimbaro,6
2680,89,Tarimbaro,8,Tarimbaro,6
2681,89,Tarimbaro,8,Tarimbaro,6
2682,89,Tarimbaro,8,Tarimbaro,6
2683,89,Tarimbaro,8,Tarimbaro,6
2684,89,Tarimbaro,8,Tarimbaro,6
2685,89,Tarimbaro,8,Tarimbaro,6
2686,89,Tarimbaro,8,Tarimbaro,6
2687,89,Tarimbaro,8,Tarimbaro,6
2688,89,Tarimbaro,8,Tarimbaro,6
2689,89,Tarimbaro,8,Tarimbaro,6
2690,89,Tarimbaro,8,Tarimbaro,6
2691,89,Tarimbaro,8,Tarimbaro,6
2692,54,Morelia,11,Morelia Noreste,10
2693,89,Tarimbaro,8,Tarimbaro,6
2694,89,Tarimbaro,8,Tarimbaro,6
2695,89,Tarimbaro,8,Tarimbaro,6
2696,89,Tarimbaro,8,Tarimbaro,6
2697,89,Tarimbaro,8,Tarimbaro,6
2698,89,Tarimbaro,8,Tarimbaro,6
2699,89,Tarimbaro,8,Tarimbaro,6
2702,54,Morelia,10,Morelia Noroeste,8
2703,54,Morelia,11,Morelia Noreste,10
2704,54,Morelia,16,Morelia Suroeste,8
2705,54,Morelia,16,Morelia Suroeste,8
2706,54,Morelia,16,Morelia Suroeste,8
2707,54,Morelia,16,Morelia Suroeste,8
2708,54,Morelia,16,Morelia Suroeste,8
2709,54,Morelia,16,Morelia Suroeste,8
2710,54,Morelia,16,Morelia Suroeste,8
2711,54,Morelia,16,Morelia Suroeste,8
2712,54,Morelia,16,Morelia Suroeste,8
2713,54,Morelia,16,Morelia Suroeste,8
2714,54,Morelia,16,Morelia Suroeste,8
2715,54,Morelia,16,Morelia Suroeste,8
2716,54,Morelia,16,Morelia Suroeste,8
2717,54,Morelia,10,Morelia Noroeste,8
2718,54,Morelia,10,Morelia Noroeste,8
2719,54,Morelia,10,Morelia Noroeste,8
2720,54,Morelia,10,Morelia Noroeste,8
2721,54,Morelia,10,Morelia Noroeste,8
2722,54,Morelia,10,Morelia Noroeste,8
2723,54,Morelia,10,Morelia Noroeste,8
2724,54,Morelia,10,Morelia Noroeste,8
2725,109,Zamora,6,Zamora,5
2726,109,Zamora,6,Zamora,5
2727,108,Zacapu,7,Zacapu,4
2728,108,Zacapu,7,Zacapu,4
2731,103,Uruapan,20,Uruapan Sur,9
2732,103,Uruapan,20,Uruapan Sur,9
2733,67,Patzcuaro,15,Patzcuaro,11
2734,67,Patzcuaro,15,Patzcuaro,11
